 ,HUC8,Fig2a_WetlandDensity,Fig2b_PercentNRemoval,Fig2c_NSurplus,Fig2d_EstNRemoval,,,,
1716,15060101,0.013919258,0.061388653,2.029817,0.060254382,,,,
1717,15060102,0.01140047,0.048214129,2.022288,0.047691787,,,,
1718,15060103,0.015320646,0.066351292,2.451393,0.080363937,,,,
1719,15060104,0.01394862,0.058898226,2.099237,0.061754268,,,,
1720,15060105,0.015980953,0.069283762,2.568312,0.085482425,,,,
1721,15060106,0.022391713,0.097087655,6.756801,0.321117203,,,,
1722,15060201,0.010978328,0.047795073,1.996186,0.045549052,,,,
1723,15060202,0.011318216,0.048217832,1.987153,0.047340871,,,,
1724,15060203,0.018760175,0.081379173,2.222721,0.089420216,,,,
1725,15070101,0.043198471,0.192526007,25.205832,2.360738328,,,,
1726,15070102,0.014868765,0.063947777,5.653336,0.17889178,,,,
1727,15070103,0.010100906,0.045255679,8.893691,0.188977858,,,,
1728,15070104,0.01423526,0.061684584,24.307566,0.744744825,,,,
1729,15070201,0.018319815,0.0837912,10.594372,0.429763258,,,,
1730,15070202,0.009317017,0.041170287,1.860907,0.037829941,,,,
1731,15070203,0.007504829,0.03291499,3.2637,0.052621019,,,,
1732,15080101,0.030862081,0.140210041,1.462353,0.102550611,,,,
1733,15080102,0.009759787,0.042084469,1.225879,0.02563989,,,,
1734,15080103,0.008134146,0.035418596,1.302635,0.022985746,,,,
1735,15080200,0.022603989,0.093856526,1.191376,0.056941652,,,,
1736,15080301,0.010252686,0.044657062,1.633284,0.036160672,,,,
1737,15080302,0.0155293,0.068009411,1.55472,0.052765369,,,,
1738,15080303,0.012608316,0.053324808,1.381001,0.036841104,,,,
1739,16010101,0.057902032,0.239373902,4.553149,0.546992947,,,,
1740,16010102,0.085788056,0.328146024,3.457256,0.560229204,,,,
1741,16010201,0.071983675,0.29508082,2.226185,0.332503544,,,,
1742,16010202,0.048068551,0.209559483,14.081312,1.425147658,,,,
1743,16010203,0.023826701,0.100906348,6.922512,0.347830977,,,,
1744,16010204,0.080334936,0.308769071,8.014739,1.254585995,,,,
1745,16020101,0.024234593,0.101984268,2.467348,0.122963239,,,,
1746,16020102,0.057293565,0.240664468,6.199284,0.746193647,,,,
1747,16020201,0.036633711,0.160912253,9.373481,0.746577201,,,,
1748,16020202,0.02097162,0.088975326,4.161574,0.185761656,,,,
1749,16020203,0.026041946,0.109903175,6.556885,0.34810135,,,,
1750,16020204,0.042272142,0.182167783,8.662739,0.767704474,,,,
1751,16020301,0.023611409,0.102227041,1.358367,0.067668763,,,,
1752,16020302,0.009535748,0.041565105,1.527463,0.031805393,,,,
1753,16020303,0.006542974,0.02947318,1.272127,0.018307253,,,,
1754,16020304,0.029780497,0.130196359,4.198024,0.276080154,,,,
1755,16020305,0.032040397,0.14383828,1.667577,0.119132581,,,,
1756,16020306,0.011797583,0.051178177,1.254152,0.031497474,,,,
1757,16020307,0.017282266,0.074934341,1.111643,0.040784946,,,,
1758,16020308,0.008512814,0.036309359,1.190039,0.021580289,,,,
1759,16020309,0.021137674,0.093957063,2.549962,0.118698962,,,,
1760,16020310,0.001592992,0.0067504,3.085472,0.0103855,,,,
1761,16030001,0.011404476,0.049688367,6.945583,0.169462523,,,,
1762,16030002,0.012817306,0.054265241,1.815674,0.049320596,,,,
1763,16030003,0.015881069,0.066625524,9.277604,0.307925469,,,,
1764,16030004,0.057132109,0.25196068,12.077665,1.491121792,,,,
1765,16030005,0.020927636,0.092153234,3.87236,0.181277812,,,,
1766,16030006,0.008957308,0.039115289,3.791114,0.071795883,,,,
1767,16030007,0.008729375,0.037750839,3.330855,0.061545904,,,,
1768,16030008,0.015914052,0.069253038,4.220302,0.145224453,,,,
1769,16030009,0.006705288,0.029582748,1.338654,0.019090239,,,,
1770,16040101,0.042874814,0.188307008,0.506625,0.047377281,,,,
1771,16040102,0.037543608,0.16345402,0.812401,0.065165053,,,,
1772,16040103,0.036000205,0.158414682,0.704036,0.054300069,,,,
1773,16040104,0.022362286,0.097347199,1.052612,0.051081015,,,,
1774,16040105,0.075924231,0.325025752,1.795747,0.285799295,,,,
1775,16040106,0.043785717,0.198082628,1.075233,0.103108254,,,,
1776,16040107,0.020738125,0.092050543,1.094615,0.049871063,,,,
1777,16040108,0.037046886,0.164114658,1.361309,0.108550671,,,,
1778,16040109,0.037594021,0.171740868,3.88439,0.325166098,,,,
1779,16040201,0.019944741,0.087611584,1.826657,0.08005948,,,,
1780,16040202,0.018686772,0.080494881,0.983863,0.039217367,,,,
1781,16040203,0.015117073,0.065648777,0.864363,0.027682797,,,,
1782,16040204,0.014827597,0.063328962,0.902854,0.028703892,,,,
1783,16040205,0.010315571,0.043978385,0.66218,0.014307164,,,,
1784,16050101,0.007279411,0.030910727,4.843175,0.073211155,,,,
1785,16050102,0.023863234,0.101675055,1.544263,0.077180989,,,,
1786,16050103,0.015110513,0.065172875,0.89386,0.028209335,,,,
1787,16050104,0.025450031,0.110655487,0.883559,0.04936728,,,,
1788,16050201,0.047659508,0.211815564,4.882691,0.50772325,,,,
1789,16050202,0.010755607,0.045922349,3.002873,0.069411414,,,,
1790,16050203,0.026321361,0.120525332,9.764496,0.575786923,,,,
1791,16050301,0.014092995,0.059691916,1.630898,0.048590613,,,,
1792,16050302,0.035066685,0.156332994,9.60603,0.712302362,,,,
1793,16050303,0.023671506,0.104584741,5.67086,0.301306622,,,,
1794,16050304,0.010898377,0.045153052,1.47112,0.033618462,,,,
1795,16060001,0.024957246,0.107295869,0.907019,0.047837513,,,,
1796,16060002,0.014750725,0.064878854,1.329158,0.042694387,,,,
1797,16060003,0.016839093,0.073405388,1.575636,0.058537675,,,,
1798,16060004,0.02176503,0.096499174,1.235571,0.058046616,,,,
1799,16060005,0.013025333,0.056921971,3.726655,0.10372,,,,
1800,16060006,0.018133821,0.080904391,1.368997,0.053240117,,,,
1801,16060007,0.037188745,0.16732936,1.133254,0.093884462,,,,
1802,16060008,0.040306747,0.172012698,2.063026,0.183193767,,,,
1803,16060009,0.048783693,0.222621114,1.511991,0.165775886,,,,
1804,16060010,0.019661195,0.088684952,1.562197,0.067481415,,,,
1805,16060011,0.021182631,0.09508571,1.57501,0.074775517,,,,
1806,16060012,0.013115648,0.056752703,1.546842,0.043778781,,,,
1807,16060013,0.012774521,0.057310981,1.573436,0.044681948,,,,
1808,16060014,0.022375464,0.098391341,1.650471,0.078489468,,,,
1809,16060015,0.011347843,0.049456532,2.171217,0.05339341,,,,
1810,17010101,0.020314075,0.085600114,1.358159,0.055936601,,,,
1811,17010102,0.030594587,0.129521179,1.401673,0.088851587,,,,
1812,17010103,0.016708903,0.070298136,1.326554,0.045262252,,,,
1813,17010104,0.037927459,0.164933053,4.712304,0.389245674,,,,
1814,17010105,0.030356579,0.130620625,1.235693,0.080673445,,,,
1815,17010106,0.024657747,0.10352361,1.128065,0.056500117,,,,
1816,17010201,0.030435441,0.126443978,2.2227,0.137212051,,,,
1817,17010202,0.031860857,0.132609981,1.478501,0.097787096,,,,
1818,17010203,0.039496539,0.165458358,1.545903,0.127741621,,,,
1819,17010204,0.022480733,0.093505855,2.868167,0.132573138,,,,
1820,17010205,0.024518178,0.101268403,3.117318,0.160585732,,,,
1821,17010206,0.030081143,0.126855653,1.364986,0.087679947,,,,
1822,17010207,0.019294996,0.0807768,1.373703,0.054551234,,,,
1823,17010208,0.030007258,0.131444921,5.054335,0.327151214,,,,
1824,17010209,0.015668395,0.065854368,1.381675,0.044946508,,,,
1825,17010210,0.031364954,0.131339474,3.523148,0.227563668,,,,
1826,17010211,0.033717659,0.140190429,1.270609,0.088505214,,,,
1827,17010212,0.043075341,0.184080785,5.546935,0.495584621,,,,
1828,17010213,0.025171919,0.106294683,1.542786,0.080163859,,,,
1829,17010214,0.034454002,0.145442002,1.436275,0.104444371,,,,
1830,17010215,0.043768846,0.185141859,1.443704,0.133067859,,,,
1831,17010216,0.052683693,0.228450174,1.174917,0.13261048,,,,
1832,17010301,0.029223228,0.122124533,1.576635,0.094848669,,,,
1833,17010302,0.022948202,0.095508354,1.639934,0.077334107,,,,
1834,17010303,0.046912585,0.200860774,1.442205,0.140890684,,,,
1835,17010304,0.027716224,0.118362499,1.582388,0.091518891,,,,
1836,17010305,0.032461717,0.139430989,5.430341,0.370313512,,,,
1837,17010306,0.037411166,0.156476073,15.845043,1.2594879,,,,
1838,17010307,0.025802623,0.108322739,3.229905,0.174795632,,,,
1839,17010308,0.037582462,0.160364002,2.577144,0.204393078,,,,
1840,17020001,0.022574232,0.093991938,0.305831,0.014444747,,,,
1841,17020002,0.023265256,0.098471209,0.698545,0.034082883,,,,
1842,17020003,0.058435887,0.248456258,3.638957,0.443317376,,,,
1843,17020004,0.028447319,0.119735886,0.723011,0.041932435,,,,
1844,17020005,0.023871737,0.100966706,0.189225,0.009379338,,,,
1845,17020006,0.030972851,0.132494702,4.42651,0.287810486,,,,
1846,17020007,0.038439995,0.165992529,0.575846,0.046613842,,,,
1847,17020008,0.022131077,0.094560235,0.656721,0.030889671,,,,
1848,17020009,0.009919385,0.041688199,6.153706,0.129366033,,,,
1849,17020010,0.014058854,0.058768886,19.613454,0.568601488,,,,
1850,17020011,0.026395177,0.11168253,0.929219,0.052485811,,,,
1851,17020012,0.010695499,0.045524175,5.230934,0.116290517,,,,
1852,17020013,0.017823772,0.075060401,-2.022984,0,,,,
1853,17020014,0.015671209,0.065510051,36.790077,1.20270299,,,,
1854,17020015,0.022829736,0.098246641,39.666214,1.920527538,,,,
1855,17020016,0.01135387,0.048465654,45.271456,1.094524835,,,,
1856,17030001,0.025813955,0.111073164,7.3488,0.392867045,,,,
1857,17030002,0.023162585,0.098354755,8.833754,0.427829338,,,,
1858,17030003,0.025425288,0.109587663,35.842702,1.941257332,,,,
1859,17040101,0.048187038,0.206088602,1.735279,0.1767879,,,,
1860,17040102,0.025297599,0.105969951,1.630789,0.085632817,,,,
1861,17040103,0.027003868,0.115659758,2.435662,0.138261828,,,,
1862,17040104,0.017327536,0.072747156,3.537954,0.127644172,,,,
1863,17040105,0.052112616,0.222148312,14.605999,1.607363668,,,,
1864,17040201,0.029333715,0.125458697,48.470348,2.982141085,,,,
1865,17040202,0.103390332,0.35973617,2.2652,0.398612309,,,,
1866,17040203,0.061043198,0.254715531,15.775367,1.95975287,,,,
1867,17040204,0.056833399,0.248022606,11.633165,1.404249143,,,,
1868,17040205,0.091127694,0.350403595,3.94474,0.670678252,,,,
1869,17040206,0.020769318,0.090239173,18.380823,0.825267752,,,,
1870,17040207,0.041875016,0.177776407,3.04784,0.271286493,,,,
1871,17040208,0.041803894,0.182215682,6.663636,0.603249112,,,,
1872,17040209,0.007691171,0.032565843,19.290509,0.310927219,,,,
1873,17040210,0.011428368,0.049303479,16.048248,0.393393371,,,,
1874,17040211,0.013571402,0.059529352,16.432694,0.483907247,,,,
1875,17040212,0.014734002,0.062967097,95.216739,2.900021892,,,,
1876,17040213,0.008535974,0.035561063,6.306837,0.110515113,,,,
1877,17040214,0.036113042,0.155374083,8.85249,0.689405179,,,,
1878,17040215,0.014935858,0.064488875,15.811061,0.499716659,,,,
1879,17040216,0.014696937,0.063051465,0.823521,0.025821595,,,,
1880,17040217,0.009006305,0.038103627,2.047058,0.038355572,,,,
1881,17040218,0.023613236,0.099972078,2.396035,0.11871612,,,,
1882,17040219,0.022102827,0.092331103,22.26738,1.019474779,,,,
1883,17040220,0.041817327,0.174549077,11.0833,0.972908976,,,,
1884,17040221,0.019687156,0.082850097,12.472229,0.510609316,,,,
1885,17050101,0.005998093,0.024894074,17.924947,0.221746771,,,,
1886,17050102,0.010523986,0.044979527,2.60873,0.05664799,,,,
1887,17050103,0.019227487,0.082457921,38.849375,1.584359243,,,,
1888,17050104,0.037486773,0.172175362,0.606607,0.051133187,,,,
1889,17050105,0.00349417,0.0148963,0.905428,0.006632588,,,,
1890,17050106,0.007467581,0.03156177,0.929311,0.0144504,,,,
1891,17050107,0.023647775,0.100080006,0.617931,0.031321083,,,,
1892,17050108,0.053338791,0.236574204,0.674764,0.078547946,,,,
1893,17050109,0.011745471,0.050816375,0.54226,0.01348746,,,,
1894,17050110,0.016651931,0.072016902,6.663133,0.237062393,,,,
1895,17050111,0.013179895,0.056702811,1.128977,0.031326121,,,,
1896,17050112,0.011293837,0.048255841,1.255695,0.029852429,,,,
1897,17050113,0.0231739,0.098482334,4.003897,0.194886129,,,,
1898,17050114,0.017713727,0.07511296,37.143885,1.362563886,,,,
1899,17050115,0.045724797,0.19235713,62.389104,5.888258786,,,,
1900,17050116,0.027361937,0.118757559,0.542599,0.032210238,,,,
1901,17050117,0.020808467,0.088649927,21.531329,0.942932403,,,,
1902,17050118,0.018660941,0.079043397,7.764027,0.298608889,,,,
1903,17050119,0.020536325,0.085321503,11.16088,0.47198973,,,,
1904,17050120,0.012850869,0.055003783,1.287395,0.034747109,,,,
1905,17050121,0.022470685,0.095813242,1.343901,0.063798594,,,,
1906,17050122,0.022392482,0.094644928,7.081817,0.327861285,,,,
1907,17050123,0.06050155,0.253674365,1.355067,0.170609048,,,,
1908,17050124,0.016964975,0.071850615,4.197059,0.149053358,,,,
1909,17050201,0.026491242,0.114384909,8.287002,0.458899757,,,,
1910,17050202,0.030892236,0.131330905,0.71842,0.046901359,,,,
1911,17050203,0.041617165,0.17670689,7.32809,0.640598907,,,,
1912,17060101,0.030004841,0.127145262,1.217768,0.076630228,,,,
1913,17060102,0.010016568,0.042777895,0.965449,0.020041498,,,,
1914,17060103,0.023960403,0.100367048,2.062767,0.103834853,,,,
1915,17060104,0.023215705,0.097755413,7.846787,0.377803674,,,,
1916,17060105,0.017806258,0.074295693,4.116419,0.150281679,,,,
1917,17060106,0.017564335,0.074649259,1.792171,0.066359447,,,,
1918,17060107,0.011489217,0.048393381,-0.913828,0,,,,
1919,17060108,0.027941121,0.118103773,2.942323,0.174870482,,,,
1920,17060109,0.033523902,0.141743853,7.806795,0.55531016,,,,
1921,17060110,0.007270374,0.031664086,11.07926,0.174552802,,,,
1922,17060201,0.030084648,0.129687761,2.249082,0.144147356,,,,
1923,17060202,0.012386414,0.053573843,4.292762,0.111872781,,,,
1924,17060203,0.017080856,0.072447513,2.251825,0.080424298,,,,
1925,17060204,0.016916464,0.073070995,2.874285,0.103338093,,,,
1926,17060205,0.017833407,0.077409985,1.159632,0.0439415,,,,
1927,17060206,0.014418215,0.061097399,1.107127,0.033273116,,,,
1928,17060207,0.027578832,0.115864526,1.203487,0.069539536,,,,
1929,17060208,0.025251645,0.107639414,1.340488,0.070933739,,,,
1930,17060209,0.024429026,0.106383452,2.18067,0.113986854,,,,
1931,17060210,0.024346226,0.103876166,1.261133,0.0642892,,,,
1932,17060301,0.019373446,0.082737049,1.177949,0.048788247,,,,
1933,17060302,0.019569838,0.084768405,1.235066,0.050878907,,,,
1934,17060303,0.019060487,0.081718888,1.225721,0.049766593,,,,
1935,17060304,0.018123907,0.07498498,1.250132,0.04624457,,,,
1936,17060305,0.02315761,0.097636379,3.168361,0.15237906,,,,
1937,17060306,0.023621032,0.09963648,6.768625,0.33044232,,,,
1938,17060307,0.018066999,0.07807614,1.483503,0.057581864,,,,
1939,17060308,0.014630072,0.062652297,1.565651,0.049105245,,,,
1940,17070101,0.011591295,0.049925373,22.602275,0.550019807,,,,
1941,17070102,0.019315944,0.082023467,6.419547,0.260395229,,,,
1942,17070103,0.01223614,0.052383441,15.032838,0.382197379,,,,
1943,17070104,0.003895374,0.016061395,15.195434,0.122624081,,,,
1944,17070105,0.022590394,0.095186644,3.517218,0.161892271,,,,
1945,17070106,0.030861002,0.133158834,1.495535,0.098518678,,,,
1946,17070201,0.022975869,0.097501335,0.626223,0.030177718,,,,
1947,17070202,0.017480136,0.073370671,0.692291,0.024649124,,,,
1948,17070203,0.018380252,0.076338005,0.660725,0.025185142,,,,
1949,17070204,0.012373921,0.051417525,1.445716,0.036840407,,,,
1950,17070301,0.016511695,0.070020508,3.053964,0.107532927,,,,
1951,17070302,0.024524331,0.103210402,0.631292,0.032949423,,,,
1952,17070303,0.031207479,0.137017983,0.472496,0.031247416,,,,
1953,17070304,0.026986963,0.115364601,1.055923,0.060429781,,,,
1954,17070305,0.014714712,0.062903454,6.138484,0.188894755,,,,
1955,17070306,0.012990145,0.055232222,5.368769,0.145491395,,,,
1956,17070307,0.014644348,0.06133654,0.444085,0.013315868,,,,
1957,17080001,0.071239031,0.294355595,1.847039,0.268610613,,,,
1958,17080002,0.039201604,0.166716645,2.197722,0.181594073,,,,
1959,17080003,0.181164962,0.450506236,4.411928,0.968770128,,,,
1960,17080004,0.035328175,0.150385948,1.025425,0.073675395,,,,
1961,17080005,0.057959072,0.243880689,3.63858,0.442702342,,,,
1962,17080006,0.309645236,0.485088157,3.728017,0.898684286,,,,
1963,17090001,0.01447517,0.061542191,0.892984,0.027266502,,,,
1964,17090002,0.018665926,0.079203656,9.931407,0.385267857,,,,
1965,17090003,0.0412842,0.176208499,54.028807,4.736232465,,,,
1966,17090004,0.020635762,0.088554668,2.451471,0.106363041,,,,
1967,17090005,0.027794552,0.118949892,16.506585,0.944319535,,,,
1968,17090006,0.018544319,0.078503533,8.296815,0.320548997,,,,
1969,17090007,0.039149486,0.17241718,91.954965,7.607132864,,,,
1970,17090008,0.021148239,0.089038669,77.745243,3.389777383,,,,
1971,17090009,0.026735746,0.113023988,40.318925,2.235686376,,,,
1972,17090010,0.026916051,0.112635969,48.8372,2.699828955,,,,
1973,17090011,0.024776789,0.104378842,7.889741,0.409444336,,,,
1974,17090012,0.106932242,0.368591527,22.041817,4.033064084,,,,
1975,17100101,0.053157064,0.224717733,0.871818,0.097514287,,,,
1976,17100102,0.050753675,0.218763913,1.583215,0.17228517,,,,
1977,17100103,0.063562323,0.256716377,12.962284,1.673645932,,,,
1978,17100104,0.069195032,0.27699343,2.05884,0.28293953,,,,
1979,17100105,0.198120991,0.464448048,0.905589,0.204151815,,,,
1980,17100106,0.186673453,0.453474026,2.424293,0.539285286,,,,
1981,17100201,0.107478332,0.373380595,1.344237,0.248666746,,,,
1982,17100202,0.023738835,0.099485342,1.27909,0.063554357,,,,
1983,17100203,0.056655824,0.244779229,16.447554,1.951272694,,,,
1984,17100204,0.042886938,0.181618485,1.759703,0.158212267,,,,
1985,17100205,0.04189581,0.179862577,2.145619,0.187268976,,,,
1986,17100206,0.037673653,0.157849158,0.935274,0.073006597,,,,
1987,17100207,0.121281495,0.375516616,0.945079,0.17728581,,,,
1988,17100301,0.02426445,0.1044328,1.861439,0.095296941,,,,
1989,17100302,0.029078676,0.121944158,2.031056,0.122946647,,,,
1990,17100303,0.049236147,0.206839663,3.85202,0.389032097,,,,
1991,17100304,0.070548282,0.28082972,2.1087,0.296495375,,,,
1992,17100305,0.051579816,0.219013817,7.264719,0.778330873,,,,
1993,17100306,0.06985364,0.281712421,1.523471,0.209884631,,,,
1994,17100307,0.021684157,0.091976819,0.877133,0.039689108,,,,
1995,17100308,0.021000783,0.088644806,5.917257,0.255636295,,,,
1996,17100309,0.018566294,0.077778501,2.016386,0.077323634,,,,
1997,17100310,0.026694759,0.115072337,1.435348,0.079905433,,,,
1998,17100311,0.023103842,0.098757649,1.741018,0.083936933,,,,
1999,17100312,0.026047397,0.110176931,1.767196,0.096041945,,,,
2000,17110001,0.027892681,0.114883601,6.676808,0.378813721,,,,
2001,17110002,0.182040923,0.452837836,60.314761,13.43819266,,,,
2002,17110003,0.090391884,0.331153894,0.55085,0.090309513,,,,
2003,17110004,0.061223846,0.25923349,14.669047,1.900305713,,,,
2004,17110005,0.021530973,0.091467289,1.482098,0.067378117,,,,
2005,17110006,0.036720454,0.156086193,1.693623,0.129413024,,,,
2006,17110007,0.059354535,0.252823191,6.163743,0.756980303,,,,
2007,17110008,0.039813071,0.166824349,4.92232,0.411133629,,,,
2008,17110009,0.040076844,0.17182754,1.673957,0.140876477,,,,
2009,17110010,0.044115276,0.186800543,1.509939,0.137042174,,,,
2010,17110011,0.082218439,0.321141798,15.313497,2.370966225,,,,
2011,17110012,0.035776869,0.149687769,10.84869,0.80998584,,,,
2012,17110013,0.046886527,0.196768009,1.485534,0.145885129,,,,
2013,17110014,0.042786781,0.181603044,8.292727,0.735266318,,,,
2014,17110015,0.058935487,0.244840172,8.077531,0.982458873,,,,
2015,17110016,0.059454408,0.245421576,15.291483,1.879044662,,,,
2016,17110017,0.044695919,0.192259659,0.96399,0.091553639,,,,
2017,17110018,0.052538769,0.226573901,0.852691,0.095291868,,,,
2018,17110019,0.099279911,0.361481231,9.22566,1.644600892,,,,
2019,17110020,0.032708625,0.141940925,1.546586,0.10668482,,,,
2020,17110021,0.04370318,0.186619172,1.241245,0.115326671,,,,
2021,17120001,0.075789156,0.316119924,1.409901,0.218744152,,,,
2022,17120002,0.074061557,0.303378138,1.891824,0.279369332,,,,
2023,17120003,0.097935127,0.364160192,0.498907,0.08966476,,,,
2024,17120004,0.048865255,0.220359205,0.693359,0.076588709,,,,
2025,17120005,0.024036362,0.107017967,1.267576,0.066743472,,,,
2026,17120006,0.077696604,0.321492994,0.533288,0.083062321,,,,
2027,17120007,0.075061324,0.309908987,0.561163,0.085122595,,,,
2028,17120008,0.028215035,0.123407446,0.553699,0.034135603,,,,
2029,17120009,0.02447967,0.107789848,0.58195,0.030221083,,,,
2030,18010101,0.03308787,0.141481946,5.837269,0.405924584,,,,
2031,18010102,0.03930508,0.168341398,2.499323,0.207843198,,,,
2032,18010103,0.013061922,0.055200906,1.213325,0.03318917,,,,
2033,18010104,0.012308434,0.052871511,1.186643,0.031315999,,,,
2034,18010105,0.039387312,0.172720113,3.43609,0.292990191,,,,
2035,18010106,0.01221782,0.051844495,1.418191,0.036491315,,,,
2036,18010107,0.017694245,0.075828151,2.455344,0.089662234,,,,
2037,18010108,0.023575968,0.099356587,1.788247,0.086334484,,,,
2038,18010109,0.018363938,0.076413577,1.314483,0.049879445,,,,
2039,18010110,0.017032229,0.072318369,18.065694,0.652128108,,,,
2040,18010201,0.085635571,0.347769843,0.703251,0.118895841,,,,
2041,18010202,0.076474892,0.312060665,0.649034,0.100325128,,,,
2042,18010203,0.141456696,0.42971607,10.30584,2.210344163,,,,
2043,18010204,0.072089442,0.298893669,9.988521,1.485109652,,,,
2044,18010205,0.025275499,0.111306149,8.451585,0.464000283,,,,
2045,18010206,0.023236565,0.097972119,2.460587,0.12094503,,,,
2046,18010207,0.042964998,0.187776168,9.061938,0.828147285,,,,
2047,18010208,0.034345178,0.143710663,5.234366,0.37285272,,,,
2048,18010209,0.023103295,0.098467641,1.381356,0.067392313,,,,
2049,18010210,0.019147804,0.078449202,1.21068,0.047988937,,,,
2050,18010211,0.01641883,0.069704124,1.39243,0.047951156,,,,
2051,18010212,0.015300636,0.064411369,1.373996,0.04430646,,,,
2052,18020001,0.092910236,0.348647768,6.527046,1.109408439,,,,
2053,18020002,0.05754723,0.246627524,2.538777,0.309499858,,,,
2054,18020003,0.027376436,0.118871055,2.074876,0.120476048,,,,
2055,18020004,0.018202523,0.077308667,1.233626,0.047523109,,,,
2056,18020005,0.019948914,0.082195671,1.266507,0.053072071,,,,
2057,18020104,0.059033663,0.257673012,35.001524,4.352919785,,,,
2058,18020111,0.026839162,0.114220186,2.55861,0.143826498,,,,
2059,18020115,0.02175938,0.09125089,1.986935,0.090424685,,,,
2060,18020116,0.018435674,0.077588054,3.589084,0.138672163,,,,
2061,18020121,0.037939854,0.164596649,1.4622,0.119173624,,,,
2062,18020122,0.042587798,0.184560642,1.547302,0.142368717,,,,
2063,18020123,0.051503018,0.225822763,3.600193,0.396388442,,,,
2064,18020125,0.019313609,0.080654203,2.462489,0.099513269,,,,
2065,18020126,0.022202693,0.092811504,4.986307,0.226035559,,,,
2066,18020128,0.01821234,0.077334527,2.83186,0.107763518,,,,
2067,18020129,0.018808392,0.078772653,2.879179,0.112534938,,,,
2068,18020151,0.024022446,0.101614407,1.306028,0.065519274,,,,
2069,18020152,0.019085453,0.081982661,1.121904,0.045052266,,,,
2070,18020153,0.029770796,0.126415104,1.172905,0.073391973,,,,
2071,18020154,0.026245071,0.110421728,1.783311,0.09661951,,,,
2072,18020155,0.027338152,0.118616483,1.598598,0.094779308,,,,
2073,18020156,0.052923623,0.230042939,2.02471,0.230673953,,,,
2074,18020157,0.089305911,0.341713513,5.645342,0.957050197,,,,
2075,18020158,0.128268518,0.400283992,13.831426,2.747372253,,,,
2076,18020159,0.041754012,0.180622371,11.948237,1.071959813,,,,
2077,18020161,0.025494111,0.107486348,16.874898,0.900917295,,,,
2078,18020162,0.014391114,0.061005891,6.577878,0.195722893,,,,
2079,18020163,0.127276659,0.412299649,41.060967,8.340695378,,,,
2080,18030001,0.02481416,0.104897949,2.769889,0.142522467,,,,
2081,18030002,0.02635336,0.11124095,2.651433,0.144120256,,,,
2082,18030003,0.014040693,0.059912224,31.094145,0.906643236,,,,
2083,18030004,0.014083667,0.059776565,50.865551,1.493200046,,,,
2084,18030005,0.017337529,0.075481512,105.08616,3.960463513,,,,
2085,18030006,0.01660337,0.069711831,82.405626,2.900652146,,,,
2086,18030007,0.020714561,0.089872717,95.358901,4.201648975,,,,
2087,18030009,0.018908657,0.083588829,98.444691,4.055994371,,,,
2088,18030010,0.028031342,0.117409323,2.290861,0.133264409,,,,
2089,18030012,0.041456454,0.191013876,89.371405,8.418113127,,,,
2090,18040001,0.055594545,0.238774222,88.059053,10.42401023,,,,
2091,18040002,0.019679575,0.083141463,164.633208,6.898842184,,,,
2092,18040003,0.233117816,0.498684959,82.638416,20.32970232,,,,
2093,18040006,0.030384511,0.127652518,2.189488,0.136005699,,,,
2094,18040007,0.020955553,0.089217594,50.269165,2.222786143,,,,
2095,18040008,0.023611295,0.099164857,11.012107,0.544019532,,,,
2096,18040009,0.027051022,0.115436208,11.537977,0.658594557,,,,
2097,18040010,0.023141617,0.098242017,22.804565,1.109143189,,,,
2098,18040011,0.014978138,0.062360946,10.134933,0.316341863,,,,
2099,18040012,0.079780034,0.322351463,24.462098,3.893131767,,,,
2100,18040013,0.029259558,0.125756782,9.435523,0.579713413,,,,
2101,18040014,0.011988627,0.051559001,9.377978,0.23509288,,,,
2102,18040051,0.017103701,0.070975755,56.358156,1.99245766,,,,
2103,18050001,0.149630227,0.420749753,4.448252,0.910384136,,,,
2104,18050002,0.07179536,0.289545962,29.483329,4.184211803,,,,
2105,18050003,0.012158807,0.051043471,12.180208,0.306924933,,,,
2106,18050004,0.037301297,0.156191444,7.988845,0.615103669,,,,
2107,18050005,0.047376008,0.199599697,1.384006,0.137538401,,,,
2108,18050006,0.022757969,0.096214732,2.006352,0.094648283,,,,
2109,18060002,0.016944237,0.070986234,27.918705,0.985719879,,,,
2110,18060003,0.007929734,0.033124668,2.176311,0.036489924,,,,
2111,18060004,0.017866411,0.077671786,13.129307,0.502115914,,,,
2112,18060005,0.023479438,0.098997605,52.043966,2.485501483,,,,
2113,18060006,0.030147155,0.124765934,14.276724,0.884302094,,,,
2114,18060007,0.026850916,0.117895668,17.315241,0.995968794,,,,
2115,18060008,0.027487653,0.118659173,60.556926,3.560840187,,,,
2116,18060009,0.03365846,0.145916973,21.57649,1.522708357,,,,
2117,18060010,0.017888463,0.075727955,15.870488,0.592180996,,,,
2118,18060013,0.029854431,0.12303221,13.53222,0.821727178,,,,
2119,18060014,0.015435764,0.065500912,1.135992,0.037582587,,,,
2120,18060015,0.044227256,0.1923367,57.226742,5.497846148,,,,
2121,18070101,0.017215422,0.071850648,2.99841,0.10654535,,,,
2122,18070102,0.021352312,0.092136925,15.121906,0.685304832,,,,
2123,18070103,0.033694296,0.142729428,177.080645,12.28039051,,,,
2124,18070104,0.022522507,0.094898104,3.782714,0.180117578,,,,
2125,18070105,0.018502139,0.077784624,4.508103,0.176341568,,,,
