,SUBW_NAME,ele5pct,Travel_Tim,SLOPE_,SLOPE_0,SLOPE_A,SLOPE_B,SLOPE_C,SLOPE_D,SLOPE_E,FRMLNDCLS_,FRMLNDCLS_All areas are prime farmland,FRMLNDCLS_Farmland of statewide importance,FRMLNDCLS_Farmland of unique importance,FRMLNDCLS_Not prime farmland,HYDROLGRP_,HYDROLGRP_A,HYDROLGRP_A/D,HYDROLGRP_B,HYDROLGRP_B/D,HYDROLGRP_C,HYDROLGRP_C/D,HYDROLGRP_D,HYDRCRATNG_,HYDRCRATNG_No,HYDRCRATNG_Unranked,HYDRCRATNG_Yes,DRAINCLASS_,DRAINCLASS_Excessively drained,DRAINCLASS_Moderately well drained,DRAINCLASS_Poorly drained,DRAINCLASS_Somewhat excessively drained,DRAINCLASS_Somewhat poorly drained,DRAINCLASS_Subaqueous,DRAINCLASS_Very poorly drained,DRAINCLASS_Well drained,DEP2WATTBL_0.0,DEP2WATTBL_5.0,DEP2WATTBL_8.0,DEP2WATTBL_10.0,DEP2WATTBL_15.0,DEP2WATTBL_23.0,DEP2WATTBL_29.0,DEP2WATTBL_30.0,DEP2WATTBL_38.0,DEP2WATTBL_45.0,DEP2WATTBL_46.0,DEP2WATTBL_48.0,DEP2WATTBL_51.0,DEP2WATTBL_54.0,DEP2WATTBL_60.0,DEP2WATTBL_61.0,DEP2WATTBL_64.0,DEP2WATTBL_66.0,DEP2WATTBL_68.0,DEP2WATTBL_69.0,DEP2WATTBL_73.0,DEP2WATTBL_76.0,DEP2WATTBL_77.0,DEP2WATTBL_82.0,CLAY_0.0,CLAY_0.1,CLAY_0.2,CLAY_0.5,CLAY_1.0,CLAY_1.3,CLAY_1.5,CLAY_2.0,CLAY_2.5,CLAY_3.0,CLAY_3.3000000000000003,CLAY_4.0,CLAY_4.5,CLAY_4.6000000000000005,CLAY_4.7,CLAY_5.0,CLAY_5.4,CLAY_6.0,CLAY_6.5,CLAY_7.0,CLAY_7.2,CLAY_7.3,CLAY_7.5,CLAY_8.0,CLAY_9.0,CLAY_9.200000000000001,CLAY_9.5,CLAY_10.0,CLAY_10.6,CLAY_11.5,CLAY_13.0,CLAY_15.0,CLAY_19.0,CLAY_20.2,CLAY_25.0,CLAY_27.0,CLAY_27.5,CLAY_30.0,OM_0.0,OM_0.05,OM_0.08,OM_0.1,OM_0.25,OM_0.3,OM_0.4,OM_0.7000000000000001,OM_0.75,OM_1.0,OM_1.5,OM_1.74,OM_2.0,OM_2.2,OM_2.3000000000000003,OM_2.5,OM_3.0,OM_3.35,OM_3.4,OM_3.5,OM_3.8000000000000003,OM_3.92,OM_4.0,OM_4.12,OM_4.13,OM_4.5,OM_4.97,OM_5.0,OM_5.09,OM_5.5,OM_5.75,OM_6.0,OM_6.4,OM_6.5,OM_6.7,OM_6.9,OM_7.0,OM_7.01,OM_7.75,OM_8.0,OM_8.3,OM_8.34,OM_9.5,OM_10.0,OM_11.0,OM_12.0,OM_14.0,OM_25.0,NLEACHING_,NLEACHING_High,NLEACHING_Low,NLEACHING_Moderate,NLEACHING_Not rated,COVERNAME_,COVERNAME_Bare Land,COVERNAME_Cultivated,COVERNAME_Deciduous Forest,COVERNAME_Developed Open Space,COVERNAME_Estaurine Aquatic bed,COVERNAME_Estuarine Emergent Wetland,COVERNAME_Estuarine Forested Wetland,COVERNAME_Estuarine Scrub/Shrub Wetland,COVERNAME_Evergreen Forest,COVERNAME_Grassland,COVERNAME_Impervious,COVERNAME_Palustrine Aquatic Bed,COVERNAME_Palustrine Emergent Wetland,COVERNAME_Palustrine Forested Wetland,COVERNAME_Palustrine Scrub/Shrub Wetland,COVERNAME_Pasture/Hay,COVERNAME_Scrub/Shrub,COVERNAME_Unconsolidated Shore,COVERNAME_Water,USEGENNAME_,USEGENNAME_Agriculture,USEGENNAME_Commercial,USEGENNAME_Forest,USEGENNAME_Industrial,"USEGENNAME_Mixed use, other","USEGENNAME_Mixed use, primarily commercial","USEGENNAME_Mixed use, primarily residential",USEGENNAME_Open land,USEGENNAME_Recreation,USEGENNAME_Residential - multi-family,USEGENNAME_Residential - other,USEGENNAME_Residential - single family,USEGENNAME_Right-of-way,USEGENNAME_Tax exempt,USEGENNAME_Unknown,USEGENNAME_Water,CRANBERRY_0,CRANBERRY_1,ACTIVE_0,ACTIVE_1
1442,TiahCove,GT5%,LT10,0.0,79.31742158290481,2009316.6479178625,965716.2427374624,387642.2353231691,118908.31451947035,0.0,0.0,2053987.1039827168,30516.38530226559,0.0,1397159.2686345652,0.0,2318400.191873834,36675.63189311305,1126507.6167310176,0.0,0.0,0.0,0.0,0.0,3481583.4404979646,0.0,0.0,0.0,1397079.9512129822,0.0,0.0,0.0,36675.63189311305,0.0,0.0,2047827.8573918687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36675.63189311305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118908.31451947035,0.0,1278171.636693512,0.0,0.0,0.0,0.0,0.0,0.0,921320.2406608516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1126507.6167310176,36675.63189311305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118908.31451947035,1278171.636693512,0.0,0.0,957995.8725539646,0.0,0.0,0.0,0.0,0.0,1126507.6167310176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3444907.808604852,0.0,36675.63189311305,79.31742158290481,0.0,3133.212573470212,0.0,1793058.4921088603,82211.93812220938,0.0,1984.7820445662608,0.0,0.0,715486.4629872714,232288.88160632728,115179.7036373271,75.16462056396468,33.64107712050294,1537.6097599616037,4116.622016451651,46824.78720044034,480866.1689058732,286.4852195432209,4578.641357992834,0.0,437.3138786878745,0.0,0.0,0.0,0.0,0.0,0.0,248166.191299956,79200.5706298384,240570.66672351529,0.0,670376.6058677428,50557.81951752784,2192271.688682522,0.0,81.73663818918001,3481662.7205887884,0.0,3481662.7205887884,0.0
1443,TiahCove,LE5%,LT10,0.0,241885.81530244224,13344.092591217232,22255.96627489987,14911.479009485787,0.0,0.0,0.0,25597.219881950543,0.0,0.0,266800.1332960946,0.0,44763.76815211016,4989.4600768268765,758.3096466658541,0.0,0.0,0.0,0.0,0.0,50511.53787560289,0.0,0.0,0.0,24914.31799365235,0.0,0.0,0.0,4989.4600768268765,0.0,0.0,20607.759805123667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4989.4600768268765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24914.31799365235,0.0,0.0,0.0,0.0,0.0,0.0,19849.450158457814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.3096466658541,4989.4600768268765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24914.31799365235,0.0,0.0,24838.91023528469,0.0,0.0,0.0,0.0,0.0,758.3096466658541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45522.077798776016,0.0,4989.4600768268765,241885.81530244224,0.0,849.8457239668934,0.0,14549.408741662768,244.99514094635057,0.0,8865.016396025097,0.0,0.0,4332.066281995609,7889.728166946698,697.6669422282607,577.1203219942382,831.6993241411817,221.5558209665947,1798.7900346158865,0.0,215.67414650957625,4498.565450797457,246825.2171118298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.3191157034363,15650.884794249449,9628.235638326656,0.0,15901.848102884018,4.626667708191777,21403.948690845365,0.0,229078.4865949093,292397.35295798944,0.0,292397.35295798944,0.0
1444,TiasquamRiver,GT5%,LT10,0.0,14512.899534364597,610792.1148751444,1912996.1033856247,2257035.073594408,1973790.8872039672,0.0,0.0,871675.540126866,3510454.083260592,0.0,2386997.4552060515,0.0,4652358.295212907,152697.6595079343,263772.4672723371,123124.88546778938,1325983.383621934,173655.7930548981,63021.694921345,0.0,6402330.791113503,7881.15549577841,352283.3879456419,0.0,4443689.662720846,104167.69159377983,62682.6872953524,0.0,69209.43795868792,0.0,289600.7006502895,1785263.9988401895,289600.7006502895,0.0,0.0,0.0,0.0,62682.6872953524,0.0,0.0,69209.43795868792,0.0,0.0,0.0,0.0,27985.51212629199,0.0,214902.05286244303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409787.837989677,70979.76575833766,0.0,1331247.6674715762,138719.8733949552,0.0,0.0,0.0,0.0,0.0,319641.7382516073,27985.51212629199,0.0,0.0,13160.48454614286,0.0,0.0,0.0,0.0,0.0,0.0,125052.59387738192,69209.43795868792,125704.3822166974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4409787.837989677,0.0,154435.67422122095,18424.76839578543,0.0,62682.6872953524,277878.0704507495,0.0,0.0,1514564.4673920912,0.0,0.0,138213.07842352477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55502.70942295439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4957276.759157679,296780.6785226875,1500556.741378778,14512.899534364597,0.0,11788.159764314922,5957.488413667801,4903705.416182548,169731.892928127,0.0,46.48540215214428,0.0,0.0,370630.8515163394,178710.94856285982,218049.28804266296,0.0,7909.042895413083,103879.65261859438,76002.42575195695,334956.6702846645,382454.069260197,0.0,5304.673842891165,0.0,0.254839855843414,0.0,0.0,0.0,0.0,0.0,4.446814000958356,3123402.7965518124,0.0,1349938.147237718,0.0,2094400.1308964523,156833.1833407774,38141.69599567609,6406.312599536163,0.0971905600308147,6769127.074943695,0.0,6769127.074943695,0.0
1445,TiasquamRiver,LE5%,LT10,0.0,38514.219617561146,231250.09902412124,64779.45320336161,45075.32306222368,58230.536210938415,0.0,0.0,208969.77850074132,18666.27799663181,0.0,210213.57462083292,0.0,171057.54530422256,31945.783769597863,109188.92204870572,61689.383962945256,13058.495794346438,8450.597447383723,3944.6831734433727,0.0,329195.43009031593,0.0,70139.98141032897,0.0,105873.8880150928,6596.098566751351,8450.597447383723,0.0,31945.783769597863,0.0,61689.383962945256,184779.65973887395,61689.383962945256,0.0,0.0,0.0,0.0,8450.597447383723,0.0,0.0,31945.783769597863,0.0,0.0,0.0,0.0,0.0,0.0,6596.098566751351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20266.762360286222,42278.288272802165,0.0,53735.91778304287,0.0,0.0,0.0,0.0,0.0,0.0,65183.65728912976,0.0,0.0,0.0,2651.4153933079774,0.0,0.0,0.0,0.0,0.0,0.0,109188.92204870572,31945.783769597863,12395.280620827096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20266.762360286222,0.0,42278.288272802165,43328.83738200441,0.0,8450.597447383723,97129.44105872762,0.0,0.0,14351.763574481833,0.0,0.0,111840.33744201373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282897.8827462363,70139.98141032897,46297.54734407969,38514.219617561146,0.0,414.801953050288,0.0,136484.24918956493,48376.35647072825,0.0,0.0,0.0,0.0,19238.311348164847,20338.733785655237,18424.73974360147,826.6177300585794,2403.375193178651,64235.35430295472,11261.590403171444,66267.09604842892,15258.344783836526,0.0,34320.06535785184,0.0,27401.48226761622,0.0,0.0,0.0,0.0,0.0,9679.386233222756,70174.47785294279,0.0,75651.6299807685,0.0,211068.2744195708,4823.421170117098,0.0,436.86464597364966,38614.09974003392,437849.63004586246,0.0,437849.63004586246,0.0
1446,TisburyGreatPondMain,GT5%,LT10,0.0,62679.04381876442,6649080.159179073,1846379.386973336,988168.6862968644,641822.0783953879,0.0,0.0,6981762.106128207,1502411.8217924205,0.0,1703955.4267427982,0.0,6663705.041990756,103783.6094013348,2922408.2511959504,58430.940725350905,377122.46753126784,0.0,0.0,0.0,10067019.370119307,51872.07573849395,58430.940725350905,0.0,2509020.865035881,69879.95047761666,0.0,0.0,46545.07676467464,0.0,58430.940725350905,7441573.477841137,58430.940725350905,0.0,0.0,0.0,34023.06719942061,0.0,0.0,0.0,46545.07676467464,0.0,0.0,0.0,0.0,57238.53263666016,0.0,63991.19814104965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16053.616372705552,73341.85032119472,34023.06719942061,0.0,0.0,0.0,0.0,0.0,0.0,1497446.2063832122,143843.44385873945,0.0,1158870.4141630458,51349.780300093145,0.0,0.0,0.0,0.0,0.0,4154684.1769548752,57238.53263666016,0.0,16053.616372705552,12641.417840956505,0.0,0.0,0.0,0.0,0.0,0.0,2855004.854523152,46545.07676467464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73341.85032119472,34023.06719942061,0.0,0.0,0.0,0.0,0.0,0.0,1497446.2063832122,0.0,201081.97649539963,794389.3644727345,0.0,0.0,4201229.25371955,0.0,0.0,415830.8299904045,0.0,0.0,2867646.2723641084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16053.616372705552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9655993.243664324,58430.940725350905,411026.126454986,62679.04381876442,0.0,153580.73281901027,47307.63444348311,5633497.507497364,599967.8872817763,0.0,1517.359397628841,0.0,0.0,494597.969292113,522484.2904089485,586502.4077432452,5852.351216033797,5674.087540700607,33970.493759398974,34902.384861890954,1451410.4290519424,608805.9451493053,1120.804645530378,6937.251705165714,0.0,571260.4959613621,518155.8587072683,0.0,39398.1361081227,0.0,10845.520261952475,63949.77956401325,2922032.349269482,76525.10723795232,1539985.052800333,0.0,3374593.2283629584,323476.37465191295,717448.9936925285,17746.812271477072,12711.82792417444,10188129.386135217,0.0,10188129.386135217,0.0
1447,TisburyGreatPondMain,LE5%,LT10,0.0,2412398.236355057,94710.72234340108,16541.841215307762,73441.68406939777,5826.291049845573,0.0,0.0,38304.50761204877,16832.793582799743,0.0,2547781.473838161,0.0,134939.2239834625,22699.824811347196,11781.838758792082,21099.351393467216,0.299730883190787,0.0,0.0,0.0,169421.18728448497,46107.25144159575,21099.351393467216,0.0,123777.6488427597,6494.978902130925,0.0,0.0,16204.845909216268,0.0,21099.351393467216,22943.71363037807,21099.351393467216,0.0,0.0,0.0,46107.25144159575,0.0,0.0,0.0,16204.845909216268,0.0,0.0,0.0,0.0,6494.978902130925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.2282002514689,52354.5287487829,46107.25144159575,0.0,0.0,0.0,0.0,0.0,0.0,16497.969855505642,5826.291049845573,0.0,49099.15891950879,0.0,0.0,0.0,0.0,0.0,0.0,11161.5751407028,6494.978902130925,0.0,509.2282002514689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11272.610558540611,16204.845909216268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52354.5287487829,46107.25144159575,0.0,0.0,0.0,0.0,0.0,0.0,16497.969855505642,0.0,12321.2699519765,49098.8591886256,0.0,0.0,27366.421049919067,0.0,0.0,0.299730883190787,0.0,0.0,11272.610558540611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,509.2282002514689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153216.04164438552,21099.351393467216,16205.145640099458,2412398.236355057,0.0,90880.3438062472,0.0,18226.138677962204,1282.9973685533123,0.0,11193.102483242415,0.0,0.0,956.8557332007188,48210.75658931751,514.9123302168397,3806.6634937627928,18849.5429329848,5636.491495342958,7879.342002759973,8741.292823795719,1310.6673007294846,18267.162988993838,2367162.4845885136,0.0,5943.222874183094,3748.6380212003264,0.0,0.0,0.0,0.0,2.7294656705271434,170385.6923520486,22197.717261047776,38544.676040587794,0.0,32777.57150395758,344.5869960306588,17719.70325416151,30972.369319245998,2280281.847527489,2602918.831533966,0.0,2602918.831533966,0.0
1448,TownBrookGauge,GT5%,LT10,0.0,47237.41354636993,228936.71115688345,1803366.562137504,1775382.8888050437,0.0,1495942.4060381972,0.0,14933.821941269282,345319.9221683315,82655.82473377319,4907956.412840624,0.0,3775630.994997814,33613.6384355588,903790.4008157684,154444.78361209828,0.0,0.0,18183.89065004397,0.0,4687871.764776502,0.0,197791.94373478083,0.0,3498658.49573872,69338.15858158362,18183.89065004397,216084.70964043005,0.0,0.0,179608.05308473684,903790.4008157684,197791.94373478083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8450.368962920227,0.0,0.0,0.0,60887.7896186634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33613.6384355588,0.0,0.0,0.0,229841.7519810711,7636.423965477792,13008.28089918172,539068.955314216,0.0,2737391.2480603005,0.0,105897.76010154978,0.0,0.0,0.0,0.0,199465.1849397088,104933.084429309,0.0,10547.466684566176,0.0,0.0,0.0,807307.6853493797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104933.084429309,0.0,0.0,0.0,0.0,49042.1862982144,13008.28089918172,0.0,817855.1520339458,308653.6226154326,0.0,60887.7896186634,2737391.2480603005,0.0,404044.9461142989,16619.524700721206,0.0,0.0,33613.6384355588,199465.1849397088,10466.364766467092,0.0,0.0,0.0,0.0,25094.03328303928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7636.423965477792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4687871.764776502,164178.30529922203,33613.6384355588,465202.2731727151,0.0,101922.34724942036,61465.53125108108,1537366.1006640175,759623.0069832326,0.0,0.0,0.0,0.0,1105853.9779264529,59323.283983611705,1313124.3052432677,26051.8769669477,27204.84023359513,174801.16032890053,48616.33682635667,48681.83243191268,62401.15926803064,0.0,24430.24537774181,0.0,51607.34729299272,365794.2458462278,12398.19973018327,334738.4386577805,4472.0135412963855,0.0,162154.26506207502,1207555.786863614,0.0,576619.5668359372,0.0,1227495.7051408438,589557.6531791168,804622.4228790405,0.0,13850.35970546145,5294057.037169,56808.96446427507,5294057.037169,56808.96446427507
1449,TownBrookGauge,LE5%,LT10,0.0,41184.68101557665,16759.697442556975,104369.36909379956,117898.0918788334,0.0,32600.59182745077,0.0,695.1764240087158,19436.08263737008,2.4984200012910445,292678.6737768373,0.0,225234.2717033944,2.4984200012910445,22283.135564985187,0.5590636380986505,0.0,0.0,16756.639958917585,0.0,247517.4072683796,0.0,16759.697442556975,0.0,210674.49365092925,8988.447397796637,16756.639958917585,5571.330654668538,0.0,0.0,3.057483639389695,22283.135564985187,16759.697442556975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8988.447397796637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4984200012910445,0.0,0.0,0.0,38997.04735290431,16756.639958917585,0.0,66426.48866998545,0.0,56994.680689505774,0.0,57244.72433633035,0.0,0.0,0.0,0.0,5571.330654668538,0.0,0.0,0.0,0.0,0.0,0.0,22283.135564985187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22283.135564985187,90670.29068032104,0.0,8988.447397796637,56994.680689505774,0.0,57438.04127218881,0.0,0.0,0.0,2.4984200012910445,5571.330654668538,5571.481008913618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16756.639958917585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247517.4072683796,16757.199022555684,2.4984200012910445,48535.32654728078,0.0,380.7487578697285,0.0,73168.15547605674,39817.82950184937,0.0,0.0,0.0,0.0,924.1525701948666,2273.243393841089,66185.34208006889,3946.293390153896,818.0044694690687,91361.11633448712,951.9365968202368,3703.482927777889,0.0,0.0,29282.123210110334,0.0,0.0,8764.43587601096,0.0,2634.5841279802,3152.74815313963,0.0,11312.763222386777,77367.9151477708,0.0,58220.96970532725,0.0,67918.91638814128,21907.34749064752,27281.970630959368,19529.00844396845,14721.769522366998,312812.4330144726,0.0,312812.4330144726,0.0
1450,TownCove,GT5%,LT10,0.0,499616.9193364088,276475.4001498596,3898806.533380569,1141997.337915915,265914.08070692164,0.0,0.0,252057.21254916227,78338.59348294354,135285.89880460416,5617128.566652963,0.0,4990986.132156713,57985.78023864304,323063.8129393991,211157.62681850983,0.0,0.0,0.0,0.0,5314049.945096111,465070.40319289005,269143.4070571529,0.0,4983654.139064007,7331.99309270671,13.94430353584517,0.0,0.0,0.0,269129.46275361703,323063.8129393991,269129.46275361703,0.0,0.0,0.0,0.0,0.0,0.0,13.94430353584517,0.0,0.0,3370690.154769408,0.0,0.0,0.0,264743.8309220926,0.0,7331.99309270671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1538564.1959575391,0.0,0.0,142617.89189731085,0.0,3445089.943106467,0.0,0.0,264743.8309220926,0.0,0.0,0.0,0.0,0.0,0.0,13.94430353584517,0.0,0.0,58319.9820173065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135285.89880460416,0.0,0.0,3370690.154769408,1538564.1959575391,0.0,7331.99309270671,74399.78833705887,0.0,0.0,264757.7752256284,0.0,0.0,58319.9820173065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5314049.945096111,211157.62681850983,57985.78023864304,499616.9193364088,0.0,27140.78838791784,5607.925656443313,1779907.841530506,1119630.5630036604,0.0,194189.29467035312,0.0,0.0,1092761.9109639267,58728.27193681158,1309521.5584423314,7360.620200630278,97034.31317722615,226995.3913589232,33405.0571678909,10535.565398122491,73555.35077331898,5174.804091029712,41261.01119240435,0.0,0.0,499835.02700110176,0.0,106246.24996111302,18312.83223326925,0.0,39100.21460704048,692465.3500783934,0.0,469232.48588266975,0.0,2906371.198601129,688039.1333605957,609375.7722997521,1485.3259984257809,52346.67792800586,6082810.271459026,0.0,6082810.271459026,0.0
1451,TownCove,LE5%,LT10,0.0,1601202.6544901172,17360.72617519687,8255.51460811996,6105.413195718325,13383.222643999296,0.0,0.0,0.0,4042.875333061469,0.0,1642264.6557800905,0.0,23701.275114776112,17346.983425964194,4042.875333061469,13.74274923267416,0.0,0.0,0.0,0.0,27744.15044783758,425.8438781294443,17360.72617519687,0.0,23701.275114776112,0.0,0.0,0.0,0.0,0.0,17360.72617519687,4042.875333061469,17360.72617519687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19447.691829359424,0.0,0.0,0.0,4042.875333061469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4247.931115706078,0.0,0.0,0.0,0.0,19453.34399907003,0.0,0.0,4042.875333061469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19447.691829359424,4247.931115706078,0.0,0.0,5.65216971060764,0.0,0.0,4042.875333061469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27744.15044783758,13.74274923267416,17346.983425964194,1601202.6544901172,0.0,525.35876657752,0.0,108.84569903175723,0.2558639786339837,0.0,43784.13751947009,0.0,0.0,0.3373644099071307,244.01976238750305,2164.352242383676,142.93271973599263,29.934116102633183,91.96521883416736,1.743204190043367,0.0,125.031261080383,75081.60833608746,1524006.9998170694,0.0,0.0,902.8107201366652,0.0,0.0,0.0,0.0,0.0005196200378827,4920.012151396144,0.0,1637.390698265582,0.0,12870.06473461258,767.1979603773864,2107.7881760875903,1581720.7779796938,41381.47895114933,1646307.5323147073,0.0,1646307.5323147073,0.0
1452,TownHarbor,GT5%,LT10,0.0,198388.55091069773,3300349.7051082724,5273383.914392693,2310859.79686362,584864.8690089171,0.0,0.0,1419793.530410309,6914840.571187399,147.86463395082794,2688101.756697241,0.0,9946298.490323637,402202.55433817394,0.0,284908.87132091884,191085.25603547512,0.0,0.0,0.0,10271209.254306529,843342.2933688828,553285.9177116749,0.0,8717590.215948801,139710.05755427456,133825.5079474179,0.0,0.0,0.0,553285.9177116749,1280083.4728560348,553285.9177116749,0.0,0.0,0.0,795534.5106057259,0.0,0.0,0.0,133825.5079474179,0.0,0.0,0.0,0.0,0.0,0.0,139710.05755427456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472569.3985242295,795534.5106057259,0.0,268377.0463907561,0.0,0.0,138207.7132868099,147.86463395082794,6781015.063239981,1464005.7541845902,0.0,51375.19848120056,0.0,0.0,0.0,0.0,0.0,133825.5079474179,1228708.2743748345,0.0,0.0,0.0,133315.38614041684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6394.671413857721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472569.3985242295,795534.5106057259,0.0,0.0,0.0,0.0,6781015.063239981,138355.57792076073,0.0,0.0,133825.5079474179,0.0,0.0,0.0,2692714.0285594244,0.0,0.0,57769.86989505828,0.0,0.0,133315.38614041684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268377.0463907561,0.0,0.0,0.0,0.0,0.0,10213439.384411473,284908.87132091884,326146.9162858144,843351.6642659967,7.760005952567317e-06,318397.1229826699,77226.64615041345,779004.6724363784,1735375.926093451,0.0,237708.46703736263,0.0,0.0,1143071.3063100774,893141.4451418004,2638874.176697648,40512.10679295083,133810.39423935272,40522.98475384672,322610.6043024666,32686.339891366595,3258736.6572907413,4710.678088294987,11457.221906634915,7.760005952567317e-06,0.0,346795.384596481,0.0,30347.55524824805,11236.391977306466,29150.57120630428,13733.887237046532,4465947.427076492,0.0,2170854.322628442,1266.1613361842228,2383386.856943725,1046299.7136021488,1082404.5197035118,86255.12646989216,168.83208967306976,11667846.817530535,0.0,11667846.817530535,0.0
