SUBW_NAME,ele5pct,Travel_Tim,SLOPE_,SLOPE_0,SLOPE_A,SLOPE_B,SLOPE_C,SLOPE_D,SLOPE_E,FRMLNDCLS_,FRMLNDCLS_All areas are prime farmland,FRMLNDCLS_Farmland of statewide importance,FRMLNDCLS_Farmland of unique importance,FRMLNDCLS_Not prime farmland,HYDROLGRP_,HYDROLGRP_A,HYDROLGRP_A/D,HYDROLGRP_B,HYDROLGRP_B/D,HYDROLGRP_C,HYDROLGRP_C/D,HYDROLGRP_D,HYDRCRATNG_,HYDRCRATNG_No,HYDRCRATNG_Unranked,HYDRCRATNG_Yes,DRAINCLASS_,DRAINCLASS_Excessively drained,DRAINCLASS_Moderately well drained,DRAINCLASS_Poorly drained,DRAINCLASS_Somewhat excessively drained,DRAINCLASS_Somewhat poorly drained,DRAINCLASS_Subaqueous,DRAINCLASS_Very poorly drained,DRAINCLASS_Well drained,DEP2WATTBL_0.0,DEP2WATTBL_5.0,DEP2WATTBL_8.0,DEP2WATTBL_10.0,DEP2WATTBL_15.0,DEP2WATTBL_23.0,DEP2WATTBL_29.0,DEP2WATTBL_30.0,DEP2WATTBL_38.0,DEP2WATTBL_45.0,DEP2WATTBL_46.0,DEP2WATTBL_48.0,DEP2WATTBL_51.0,DEP2WATTBL_54.0,DEP2WATTBL_60.0,DEP2WATTBL_61.0,DEP2WATTBL_64.0,DEP2WATTBL_66.0,DEP2WATTBL_68.0,DEP2WATTBL_69.0,DEP2WATTBL_73.0,DEP2WATTBL_76.0,DEP2WATTBL_77.0,DEP2WATTBL_82.0,CLAY_0.0,CLAY_0.1,CLAY_0.2,CLAY_0.5,CLAY_1.0,CLAY_1.3,CLAY_1.5,CLAY_2.0,CLAY_2.5,CLAY_3.0,CLAY_3.3000000000000003,CLAY_4.0,CLAY_4.5,CLAY_4.6000000000000005,CLAY_4.7,CLAY_5.0,CLAY_5.4,CLAY_6.0,CLAY_6.5,CLAY_7.0,CLAY_7.2,CLAY_7.3,CLAY_7.5,CLAY_8.0,CLAY_9.0,CLAY_9.200000000000001,CLAY_9.5,CLAY_10.0,CLAY_10.6,CLAY_11.5,CLAY_13.0,CLAY_15.0,CLAY_19.0,CLAY_20.2,CLAY_25.0,CLAY_27.0,CLAY_27.5,CLAY_30.0,OM_0.0,OM_0.05,OM_0.08,OM_0.1,OM_0.25,OM_0.3,OM_0.4,OM_0.7000000000000001,OM_0.75,OM_1.0,OM_1.5,OM_1.74,OM_2.0,OM_2.2,OM_2.3000000000000003,OM_2.5,OM_3.0,OM_3.35,OM_3.4,OM_3.5,OM_3.8000000000000003,OM_3.92,OM_4.0,OM_4.12,OM_4.13,OM_4.5,OM_4.97,OM_5.0,OM_5.09,OM_5.5,OM_5.75,OM_6.0,OM_6.4,OM_6.5,OM_6.7,OM_6.9,OM_7.0,OM_7.01,OM_7.75,OM_8.0,OM_8.3,OM_8.34,OM_9.5,OM_10.0,OM_11.0,OM_12.0,OM_14.0,OM_25.0,NLEACHING_,NLEACHING_High,NLEACHING_Low,NLEACHING_Moderate,NLEACHING_Not rated
ShawmeLake,GT5%,LT10,0.0,5014.862455464841,22316.802291317847,158084.37307461438,863379.615790091,526419.8947326675,0.0,0.0,119608.8756368946,132127.98395131296,4793.527383564537,1318685.1613723834,0.0,1339011.1916127906,0.0,204347.4184657598,22316.13914892926,0.0,4525.936661210993,0.0,0.0,1547884.5467397613,5014.862455464841,22316.13914892926,0.0,619205.9092818708,0.6631423885856575,0.0,30535.506349772415,0.0,0.0,22316.13914892926,898142.4679657295,22316.13914892926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4525.936661210993,0.0,0.0,0.0,562958.3436425051,0.0,0.6631423885856575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21786.148091886553,0.0,0.0,4794.190525953122,12327.33496907576,561341.05561677,0.0,717546.4201041082,139451.86671406592,0.0,0.0,0.0,30535.506349772415,0.0,0.0,0.0,0.0,0.0,64895.551751693885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4793.527383564537,12327.33496907576,0.0,0.0,50063.45535723602,0.0,0.6631423885856575,556815.1189555591,0.0,0.0,828720.9795528246,0.0,0.0,64895.551751693885,30535.506349772415,0.0,4525.936661210993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547884.5467397613,22316.13914892926,0.0,5014.862455464841
ShawmeLake,LE5%,LT10,0.0,108730.74688409356,46825.47017542201,27307.05088047305,60737.85208425566,0.0,0.0,0.0,5963.627623059634,62185.739368862894,0.0,175451.75303232175,0.0,45994.34617785418,0.0,27013.924142789157,46769.514132474986,0.0,15092.588687032388,0.0,0.0,88100.85900767572,108730.74688409356,46769.514132474986,0.0,42580.77808456445,55.95604294702139,0.0,3341.007662409863,0.0,0.0,46769.514132474986,42123.11721775439,46769.514132474986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15092.588687032388,0.0,0.0,0.0,27030.528530722007,0.0,55.95604294702139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10036.577936055064,0.0,0.0,55.95604294702139,22645.8904567441,15092.588687032388,0.0,9914.914079698136,27013.924142789157,0.0,0.0,0.0,3341.007662409863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22645.8904567441,0.0,0.0,19934.88762782035,0.0,55.95604294702139,0.0,0.0,0.0,27030.528530722007,0.0,0.0,0.0,3341.007662409863,0.0,15092.588687032388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88100.85900767572,46769.514132474986,0.0,108730.74688409356
ShawsCove,GT5%,LT10,0.0,24012.291613068213,353579.6100890392,256734.0555604957,0.0,0.0,0.0,0.0,454.96341525804456,281751.5272790961,0.0,347708.83869401214,0.0,11746.049283028096,195586.72515796366,0.0,0.0,4937.155902264675,334597.838236866,63445.89706941246,0.0,351281.04342215875,19350.94757969023,259032.62222737612,0.0,4220.688028919585,342123.1994909745,86597.44147743717,0.0,0.0,0.0,172435.18074993897,4937.155902264675,235851.08850836067,0.0,23181.53371901545,0.0,19350.94757969023,0.0,0.0,0.0,168955.91955039193,0.0,0.0,0.0,165641.91868647406,0.0,0.0,0.0,7525.361254108512,0.0,0.0,0.0,0.0,0.0,0.0,4937.155902264675,4220.688028919585,19350.94757969023,0.0,145916.83303309896,60542.28178314727,2873.625975274453,0.0,30706.894973123963,0.0,168955.91955039193,0.0,0.0,0.0,0.0,0.0,4937.155902264675,0.0,0.0,0.0,165641.91868647406,0.0,0.0,0.0,29.98931099073032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4220.688028919585,19350.94757969023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7525.361254108512,0.0,0.0,0.0,23181.53371901545,0.0,0.0,168955.91955039193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83534.80071504277,0.0,0.0,2873.625975274453,60542.28178314727,4937.155902264675,228053.94031552097,0.0,0.0,0.0,0.0,0.0,264236.7695484628,63445.89706941246,282630.9990316596,24012.291613068213
ShawsCove,LE5%,LT10,0.0,115873.63915532883,11805.196505344584,473.7890462670852,0.0,0.0,0.0,0.0,0.0,479.54347423762255,0.0,96389.58585708098,0.0,5.767645531947409,11799.428859812637,0.0,0.0,0.0,473.7890462670852,0.0,0.0,479.5566917990326,3020.080817481178,11799.428859812637,0.0,0.0,479.5566917990326,0.3835493983652391,0.0,0.0,0.0,11799.04531041427,0.0,11799.04531041427,0.0,0.3835493983652391,0.0,3020.080817481178,0.0,0.0,0.0,468.57599797659077,0.0,0.0,0.0,5.213048290494422,0.0,0.0,0.0,5.767645531947409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.080817481178,0.0,7175.949789282865,0.0,0.0,0.0,6.151194930312648,0.0,468.57599797659077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213048290494422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3020.080817481178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767645531947409,0.0,0.0,0.0,0.3835493983652391,0.0,0.0,468.57599797659077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.213048290494422,0.0,0.0,0.0,0.0,0.0,7175.949789282865,0.0,0.0,0.0,0.0,0.0,479.5566917990326,0.0,11799.428859812637,115873.63915532883
ShawsCoveBrookEast,GT5%,LT10,0.0,0.0,535354.3667713116,286074.8250525865,108550.48244450917,0.0,0.0,0.0,298845.12570026045,333137.2149243264,0.0,297997.3336438204,0.0,14647.444839295624,25.447644481155894,0.0,268773.2492851593,159602.16932807723,216511.31320766537,270420.04996372864,0.0,631982.3406245869,0.0,297997.3336438204,0.0,0.0,457764.02928006946,270443.523091747,14616.1420164402,0.0,0.0,27553.810552073417,159602.16932807723,235084.07876133072,0.0,62913.254882489695,0.0,0.0,0.0,0.0,0.0,11065.214672509435,0.0,192194.5281218101,241221.41324954864,13251.570413345866,0.0,0.0,138987.22881079064,31.30282285542385,0.0,0.0,0.0,0.0,0.0,20614.94051728661,0.0,0.0,0.0,0.0,1.9745164627680074,207530.2682092573,0.0,0.0,268828.0252360331,0.0,11065.214672509435,0.0,14616.1420164402,0.0,0.0,20614.94051728661,0.0,0.0,0.0,0.0,407323.1091004179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27551.83603561065,0.0,0.0,241221.41324954864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.30282285542385,0.0,0.0,0.0,14639.615144458588,0.0,0.0,11065.214672509435,0.0,0.0,0.0,0.0,0.0,30436.74636628145,129226.23288255004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199030.847188813,0.0,0.0,0.0,207530.2682092573,0.0,69246.19769652275,0.0,0.0,0.0,0.0,0.0,496401.6663164482,297971.8859993393,135606.12195261987,0.0
ShawsCoveBrookEast,LE5%,LT10,0.0,0.0,57598.74022026527,7767.951356399845,0.0,0.0,0.0,0.0,11731.802588247758,18840.296441099534,0.0,34794.59254731782,0.0,16314.781716159398,22293.032635816475,0.0,0.0,0.0,14257.317313187894,12501.559911501348,0.0,30572.099029347293,0.0,34794.59254731782,0.0,0.0,30572.099029347293,34205.49876718556,0.0,0.0,0.0,589.0937801322615,0.0,589.0937801322615,0.0,34205.49876718556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11731.802588247758,0.0,2525.514724940136,0.0,0.0,0.0,16314.781716159398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589.0937801322615,0.0,0.0,0.0,38018.72057184361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26758.87722468924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16314.781716159398,0.0,0.0,0.0,21703.938855684213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6489.365956788049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7710.383396626705,0.0,0.0,0.0,0.0,0.0,13148.221651406751,0.0,0.0,0.0,0.0,0.0,24025.1651127861,12501.559911501348,28839.966552377664,0.0
ShawsCoveBrookWest,GT5%,LT10,0.0,0.0,796035.8234197728,557297.1621886512,24844.71771591922,0.0,0.0,0.0,257615.48565882293,91029.39879247529,0.0,1029532.8188730449,0.0,0.0,0.7834507598003306,0.0,0.0,70899.28200389289,326793.21596812864,980484.4219015618,0.0,397692.4979720215,0.0,980485.2053523216,0.0,0.0,326793.21596812864,792312.8909447673,0.0,0.0,0.0,188172.31440755434,70899.28200389289,188172.31440755434,0.0,792312.8909447673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211560.92137084925,0.0,115232.29459727937,0.0,0.0,70899.28200389289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7834507598003306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190005.3889167889,0.0,0.0,0.0,188171.53095679454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46054.56428797367,162252.6091581451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189385.32452590275,0.0,0.0,0.0,0.0,0.0,980485.2053523216,0.0,0.0,0.0,0.0,0.0,235439.88881387643,980484.4219015618,162253.3926089049,0.0
ShawsCoveBrookWest,LE5%,LT10,0.0,0.0,129729.35719155509,3733.529972541368,0.0,0.0,0.0,0.0,5527.53753806802,5065.854908296147,0.0,122869.49471773229,0.0,2555.31140765362,29735.998029978266,0.0,0.0,0.0,9261.067510609388,91910.51021585519,0.0,11816.378918263008,0.0,121646.50824583345,0.0,0.0,11816.378918263008,16874.03186672908,0.0,0.0,0.0,104772.47637910437,0.0,104772.47637910437,0.0,16874.03186672908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.53753806802,0.0,3733.529972541368,0.0,0.0,0.0,2555.31140765362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29735.998029978266,0.0,0.0,0.0,2555.31140765362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26135.09937733847,0.0,0.0,0.0,75036.4783491261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2555.31140765362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5527.53753806802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3733.529972541368,0.0,0.0,0.0,0.0,0.0,121646.50824583345,0.0,0.0,0.0,0.0,0.0,6288.841380194988,91910.51021585519,35263.53556804628,0.0
SheepPond,GT5%,LT10,0.0,68.46560702360344,62159.24799760788,119597.90259428087,32173.72280730144,52801.89613762143,0.0,0.0,0.0,0.0,9.899734805152589,266791.3354090301,0.0,266722.86980200646,0.0,0.0,9.899734805152589,0.0,0.0,0.0,0.0,266722.86980200646,68.46560702360344,9.899734805152589,0.0,266722.86980200646,0.0,0.0,0.0,0.0,0.0,9.899734805152589,0.0,9.899734805152589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266722.86980200646,0.0,0.0,9.899734805152589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.899734805152589,0.0,0.0,0.0,266722.86980200646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,266722.86980200646,9.899734805152589,0.0,68.46560702360344
SheepPond,LE5%,LT10,0.0,579449.8106295262,780.9595688281626,1053.6422563538135,1089.539410814306,17944.72743990964,0.0,0.0,0.0,0.0,780.9595688281626,599537.7197366039,0.0,20087.909107077758,0.0,0.0,780.9595688281626,0.0,0.0,0.0,0.0,20087.909107077758,579449.8106295262,780.9595688281626,0.0,20087.909107077758,0.0,0.0,0.0,0.0,0.0,780.9595688281626,0.0,780.9595688281626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20087.909107077758,0.0,0.0,780.9595688281626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.9595688281626,0.0,0.0,0.0,20087.909107077758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20087.909107077758,780.9595688281626,0.0,579449.8106295262
ShoalPond,GT5%,GT10,0.0,3629.853814506786,0.0,19469.348979732495,4938.60598717411,52832.25970571515,0.0,0.0,0.0,0.0,0.0,80870.06848712853,0.0,77240.21467262175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77240.21467262175,3629.853814506786,0.0,0.0,77240.21467262175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,77240.21467262175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77240.21467262175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77240.21467262175,0.0,0.0,3629.853814506786
ShoalPond,GT5%,LT10,0.0,596.6166952426731,763.7233138174911,131019.27875663263,34570.22551006236,62271.93438230796,0.0,0.0,0.0,0.0,0.0,229221.77865806312,0.0,227861.43864900296,0.0,0.0,763.7233138174911,0.0,0.0,0.0,0.0,227861.43864900296,596.6166952426731,763.7233138174911,0.0,227861.43864900296,0.0,0.0,0.0,0.0,0.0,763.7233138174911,0.0,763.7233138174911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227861.43864900296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227861.43864900296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227861.43864900296,763.7233138174911,0.0,596.6166952426731
ShoalPond,LE5%,GT10,0.0,0.0,0.0,3.4346520007099044,0.6723368564131535,6.037195021768144,0.0,0.0,0.0,0.0,0.0,10.144183878891202,0.0,10.144183878891202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.144183878891202,0.0,0.0,0.0,10.144183878891202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,10.144183878891202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.144183878891202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.144183878891202,0.0,0.0,0.0
ShoalPond,LE5%,LT10,0.0,31366.250287587824,8441.722499295212,5089.914732497154,694.7960868720995,5566.899975983173,0.0,0.0,0.0,0.0,0.0,51159.58358223546,0.0,11351.610795352426,0.0,0.0,8441.722499295212,0.0,0.0,0.0,0.0,11351.610795352426,31366.250287587824,8441.722499295212,0.0,11351.610795352426,0.0,0.0,0.0,0.0,0.0,8441.722499295212,0.0,8441.722499295212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11351.610795352426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11351.610795352426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11351.610795352426,8441.722499295212,0.0,31366.250287587824
ShoestringBay,GT5%,GT10,0.0,0.0,361936.1291692303,239878.57531804053,28745.502785309516,2198.518924720862,0.0,0.0,155465.86197108627,0.0,0.0,477292.86422621494,0.0,631296.5414731734,0.0,1462.1847241278138,0.0,0.0,0.0,0.0,0.0,632758.7261973012,0.0,0.0,0.0,477292.86422621494,0.0,0.0,154003.67724695845,0.0,0.0,0.0,1462.1847241278138,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,35920.538148788975,0.0,0.0,0.0,0.0,0.0,0.0,441372.32607742597,0.0,0.0,0.0,0.0,154003.67724695845,0.0,0.0,0.0,0.0,0.0,1462.1847241278138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,477292.86422621494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1462.1847241278138,154003.67724695845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632758.7261973012,0.0,0.0,0.0
ShoestringBay,GT5%,LT10,0.0,4790.3121317308005,695784.9309817813,756582.5717365015,291620.670762245,347968.87294080906,0.0,0.0,0.0,10731.231447695081,11392.18364751332,2074623.9434578593,0.0,2035079.8889652535,30138.603622037142,0.0,26738.553834046346,0.0,0.0,0.0,0.0,2035079.8889652535,0.0,56877.157456083485,0.0,2034830.11755871,249.77140654348239,0.0,0.0,0.0,0.0,56877.157456083485,0.0,53683.19770631955,0.0,3193.959749763935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.77140654348239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1077793.1062172372,0.0,0.0,22123.415095208402,0.0,3193.959749763935,0.0,946555.5513003211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11392.18364751332,0.0,0.0,0.0,2024348.6575175584,0.0,249.77140654348239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10481.460041151598,0.0,3193.959749763935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2035079.8889652535,26738.553834046346,30138.603622037142,4790.3121317308005
ShoestringBay,LE5%,LT10,0.0,732472.7884778315,19508.9271879118,1942.045211944412,13451.297692589644,45351.30990489667,0.0,0.0,0.0,0.0,3.0973132181109904,812723.2711619559,0.0,60744.65280943072,19505.829874693685,0.0,3.0973132181109904,0.0,0.0,0.0,0.0,60744.65280943072,0.0,19508.9271879118,0.0,60744.65280943072,0.0,0.0,0.0,0.0,0.0,19508.9271879118,0.0,19508.9271879118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60442.86755987491,0.0,0.0,3.0973132181109904,0.0,0.0,0.0,301.785249555807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0973132181109904,0.0,0.0,0.0,60744.65280943072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60744.65280943072,3.0973132181109904,19505.829874693685,732472.7884778315
