id,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_GT5_COVERNAME_Impervious,beta_LE5_USEGENNAME_Commercial,beta_NaturalCover,se_Intercept,se_GT5_COVERNAME_Impervious,se_LE5_USEGENNAME_Commercial,se_NaturalCover,t_Intercept,t_GT5_COVERNAME_Impervious,t_LE5_USEGENNAME_Commercial,t_NaturalCover,p_Intercept,p_GT5_COVERNAME_Impervious,p_LE5_USEGENNAME_Commercial,p_NaturalCover,sumW
52.0,-70.428474,41.626419,0.02794790730865268,0.22686288422660225,-0.006717873767102825,0.034665781075755506,0.3249256861119155,0.0422541288811419,1.0570563364807208e-05,0.1407657172778154,0.3347976462237536,0.3026159863382663,-0.052435975397144605,0.1238036314308727,0.12821763398187588,0.11949271116587898,0.12341428488637782,1.1370079831334647,2.611166934113592,2.5325058188543133,-0.42487768288265926,0.25984116294650167,0.011264291642030447,0.013829115403304055,0.6723734853854983,34.614043150835926
53.0,-70.416578,41.656117,0.712337041643507,0.8914970018369595,-0.019618626728176228,0.7319556683716832,0.3078673003418455,0.033047049097377185,0.0036159226717100987,0.1400814410639068,0.3367292013404267,0.2927344773540174,-0.05785512740405312,0.12292079494322948,0.12755284237946224,0.11937247174722805,0.12268700102334561,1.1396073473866069,2.639919229229538,2.452277925298259,-0.47156688908749267,0.2587643253801329,0.010440362730569384,0.016978034409159685,0.6388650511665959,35.407133663890875
54.0,-70.52713,41.585572,-0.5619610918145662,-0.5380052250695639,-0.16363351649776625,-0.39832757531679996,0.3860618978688612,0.21053776142262678,0.01023471139993137,0.0805427957125667,0.31646260792014125,0.331609712679986,-0.06227555495302346,0.1216091892853627,0.12876860282558078,0.12021184403671499,0.12122960573466601,0.6623084668673234,2.4576069086405723,2.758544429105555,-0.5136992286300537,0.5101892081396449,0.016750417309687876,0.0075901927159066135,0.6092593384535255,34.74598243729594
55.0,-69.988127,41.890671000000005,-0.5273112016800028,-0.12358839429045432,-0.34150376943422145,-0.18580743224578133,0.45808749428562023,0.13493496278821915,0.0011887231362214497,0.03071186873608339,0.07721010496724286,0.7481008219585896,-0.19062868434191838,0.12836891600432734,0.13810536198538104,0.21221147991003328,0.15048077645757105,0.23924692746527582,0.5590666709625354,3.525260849581492,-1.2667975859073752,0.8116907453276949,0.5780982382180992,0.0007945138854864892,0.20989105131753583,27.175272625245903
56.0,-69.993934,41.876602,3.1249163485283233,1.5930752248250246,2.4105785538306486,0.7143377946976748,0.452867102958636,0.7613399938646195,1.30242938130539,0.03342459217474543,0.07863241613108629,0.7412361479251661,-0.1908282329058825,0.12811171005603578,0.13762706863169596,0.21165550066847377,0.14999771183982957,0.2609019281697636,0.57134411793304,3.502087805817058,-1.2722076261380075,0.7950191022960824,0.5697991438499463,0.0008545301654525905,0.20797515781251247,27.83623259334263
57.0,-70.05724599999999,41.943477,-0.8436797637781901,-0.4865866212123342,-0.3527730631807843,-0.4909067005974058,0.4636248624020615,0.09763544840462982,0.005517838319559675,0.030505368403958667,0.08261986904165149,0.7621197585345912,-0.18924534231023193,0.12694550361747017,0.13774540666679136,0.2137158814107753,0.14973152163327277,0.24030286646372037,0.5998012640923153,3.5660417630346775,-1.263897810200164,0.8108757052869489,0.550789980397834,0.0006984982684181983,0.21092333860581833,24.74583093544942
58.0,-70.66326084,41.616084,-0.16574713071064576,0.005918857319699072,-0.07548343403555054,-0.09026369667509522,0.4129613101901592,0.04534342135026043,7.740584509845802e-05,0.03739319095027695,0.3079457046518847,0.34470970077222113,-0.06960698659155319,0.12338062448157748,0.13218547908815892,0.12111485877756922,0.12199479049375223,0.3030718243435402,2.329648511895209,2.8461388160910133,-0.5705734344051192,0.7628336573676403,0.023043319745009897,0.005965036804695205,0.5703183811913732,32.295510498809406
59.0,-70.6303,41.633655,-0.31855099403698117,-0.15380655909636382,-0.11422400199821749,-0.2043269920387637,0.40291123254045846,0.0326050472758793,0.0002777514029702546,0.04982324060451698,0.3128134076823136,0.3406747879455439,-0.06567494441171363,0.12344320889838806,0.13131752027927676,0.12090108490430063,0.1220577655016951,0.40361264948587694,2.3821147933424593,2.817797608807277,-0.53806444958065,0.6878642816225373,0.020244842889073113,0.006451922722458318,0.5924284430941684,32.94497709833536
60.0,-70.797453,41.326807,-0.979266290391699,-0.7324865948883592,-0.25094373495050704,-0.728322555441192,0.46182522399776066,0.05959527867469222,0.006825859598452501,-0.020131771594837488,0.2840543654298795,0.3615382370592291,-0.093015065699013,0.12952298588566857,0.13909993516415567,0.12220475760721886,0.12723672856444404,-0.15543010730626636,2.042088409995728,2.958462862970176,-0.7310394313690788,0.8769791880269573,0.04533415060000151,0.004350357298520058,0.46746534836741127,22.584558772298855
61.0,-70.760293,41.345669,-0.8393754295999835,-0.3466217411149593,-0.5420274129670883,-0.2973480166328951,0.45872223520995664,0.13692974002619276,0.0031035814696252196,-0.014397438048951095,0.2861879118769245,0.35983204834611504,-0.09197748388579075,0.12861736565185156,0.13811663147891376,0.12204243356865227,0.12659131557061035,-0.1119400788220376,2.0720742231583946,2.9484175120426412,-0.7265702506621583,0.9112268158878192,0.042357470891239556,0.004476266541359897,0.4701803226577318,23.638877385186998
62.0,-70.762214,41.352459,-0.4110941788684238,0.0806517550867819,-0.53110795354195,0.12001377467352614,0.4581536074614781,0.14040803401722268,0.000522633244684488,-0.013922456586240889,0.28639149824615295,0.35972120241320665,-0.0916230994225967,0.12846629716226335,0.13803844027781983,0.12203475314075578,0.12646999712949314,-0.1083743899666984,2.0747227922146454,2.9476947603466823,-0.7244651024130524,0.9140431449055431,0.042102873290102524,0.004485454696028727,0.4714622588578453,23.877471460083036
63.0,-70.62234000000001,41.448448,-0.7446800776794377,-0.33956169362864885,-0.3890878344582476,-0.3555922432211901,0.4360045536181545,0.0887885353804945,0.0025819669406953686,0.021219764127841784,0.2979191750553908,0.34963800634543846,-0.08308924942760439,0.12363268512401468,0.1330507882473667,0.12119143075797847,0.12292450501365348,0.1716355517681789,2.2391387452850138,2.885006012047766,-0.6759372300777252,0.8642741810397968,0.028686351383641184,0.0053523273081993354,0.5015543515128883,29.174182212896696
